"Country.Name","Country.Code","Indicator.Name","Indicator.Code","Year","Level"
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",6156.438897
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",107311.088
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",100
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",22.12879781
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",45.87516432
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",271907.7905
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",332266.87
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",96.652996
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",61.67137665
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",31.80946957
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",24367.75934
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",519335.208
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",100
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",38.23733561
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",7.42474578
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",7570.118184
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",3417.644
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",44.05050659
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",45.85475239
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",19.37763111
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",20676.66028
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",314518.59
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",100
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",34.26378647
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",58.95118628
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",80072.52577
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",306737.216
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",87.6
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",54.53181667
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",26.59626733
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",370006.8834
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",1054258.833
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",62.3
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",22.30520134
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",60.72938494
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",13253.96568
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",7968.391
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",18.23883247
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",6.594159609
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",47.12021647
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",53892.23363
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",414389.335
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",97.897085
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",34.74718839
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",54.81108053
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",4229.543748
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",4037.367
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",73.83669281
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",30.53016453
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",43.85906598
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",2138.175056
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",38023.123
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",100
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",33.1411334
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",2.86383909
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",79142.04454
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",114084.037
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",78.1339035
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",2.633873008
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",47.84661685
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2002",19170.27341
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2002",356637.752
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2002",77.1
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X2002",7.617736524
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2002",80.8085138
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",7101.863479
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",1195.442
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",11.75196648
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",2.067824648
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",58.06757957
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",72728.12071
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",135062.944
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",96.13420868
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",11.27478801
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",47.8254753
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",5902.823574
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",112914.264
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",100
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",22.1743726
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",45.97754132
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",282633.4147
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",321621.569
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",96.980098
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",61.32345235
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",32.12066321
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",24168.36521
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",553100.944
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",100
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",38.23236641
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",7.426725214
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",7788.490581
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",3795.345
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",45.11754227
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",45.38935076
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",19.37763111
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",20802.23968
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",321097.188
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",100
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",34.3743701
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",58.39826927
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",80316.43821
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",316792.13
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",87.94
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",54.36047013
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",28.15568816
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",373800.5837
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",1099597.621
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",63.92449188
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",22.46119435
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",60.62478348
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",13833.03532
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",6754.614
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",16
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",6.766349229
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",47.21861054
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",55582.2572
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",440208.682
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",97.52024841
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",34.66766281
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",54.81108053
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",4479.572802
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",4411.401
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",74.32772064
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",29.94847931
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",44.34103374
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",2152.447591
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",45221.444
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",100
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",33.12963638
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",2.847411715
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",82425.51469
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",118895.141
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",79.55731964
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",2.578351982
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",47.79213367
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2003",19253.39863
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2003",404459.099
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2003",78.8
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X2003",7.617736524
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2003",80.72607968
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",7071.356991
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",949.753
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",17.23631859
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",2.067824648
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",58.06911129
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",72219.69513
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",157589.325
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",96.47068024
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",11.15245087
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",49.09032444
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",5830.641545
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",111102.766
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",100
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",22.2199474
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",45.94782196
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",299045.8907
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",337826.042
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",96.765107
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",60.97552805
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",32.55891861
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",25591.42423
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",552198.862
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",100
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",38.22739377
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",7.428484711
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",8056.27038
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",3956.693
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",47.1
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",44.92394914
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",19.4834042
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",20953.86638
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",339428.521
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",100
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",34.49869896
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",58.23750952
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",84631.9835
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",337635.358
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",89.01
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",54.1891279
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",29.45842556
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",373435.1582
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",1154320.262
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",64.4
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",22.61719
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",60.66716221
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",14765.39973
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",7623.693
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",20.5392971
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",6.938538848
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",47.42594089
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",53447.80572
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",441308.782
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",98.597701
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",34.58813321
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",54.82136886
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",4261.892066
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",4426.069
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",74.81852722
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",29.36679408
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",43.51836463
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",2145.129012
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",42647.21
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",100
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",33.11813668
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",2.847411715
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",84572.52955
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",131601.296
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",80.98051453
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",2.522831114
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",46.75825031
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2004",19456.97187
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2004",450186.589
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2004",80.9
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X2004",7.617736524
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2004",80.46229051
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",7070.674237
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",1327.454
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",23
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",2.067824648
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",58.06757957
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",71860.26421
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",162110.736
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",96.81299591
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",11.03011302
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",50.35188494
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",5702.512426
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",108510.197
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",100
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",22.2655222
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",45.67371202
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",302675.3627
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",347308.904
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",97.093513
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",60.62760375
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",32.5948828
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",26137.64957
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",557417.003
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",100
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",38.22242456
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",7.430464144
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",8048.35569
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",3696.336
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",47.25702286
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",44.45854752
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",19.48975059
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",20650.06712
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",353462.13
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",100
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",34.62720119
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",58.43435052
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",98320.82232
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",341991.754
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",86.19462585
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",54.01778568
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",28.61937435
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",375977.076
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",1222563.132
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",66.93244934
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",22.77318301
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",60.58341377
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",14514.52865
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",8562.445
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",21.69526291
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",7.110728468
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",47.44351126
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",54336.5141
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",466361.726
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",98.932728
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",34.50860362
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",54.82136886
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X2005",4510.574218
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X2005",4319.726
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X2005",73.821815
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X2005",28.78510886
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X2005",44.09174007
